references,prix
OFFRE,0
OHARA,13.75
OHARA,13.75
OHARA,13.75
OZ,13.75
OZ,13.75
OZ,13.75
PACINO,12.25
PACINO,12.25
PACINO,12.25
PALTROW,15.75
PALTROW,15.75
PALTROW,15.75
PANDEMONIUM,12.25
PANDEMONIUM,12.25
PANDEMONIUM,12.25
PAPERBA,0
PITT,12.25
PITT,12.25
PITT,12.25
PLEXYDISPL,0
PORTMAN,13.75
PORTMAN,13.75
PORTMAN,13.75
PORTMAN,13.75
P,0
PO,0
PO,0
PO,0
PO,0
PO,0
POSPA,0
PROJECT,15
PROJECTORDISPL,0
REEDUS,17.25
REEDUS,17.25
REEDUS,17.25
ROBERTS,12.25
ROBERTS,12.25
ROBERTS,12.25
ROCKATANSKY,15.75
ROCKATANSKY,15.75
ROCKATANSKY,15.75
ROGUE,17.25
ROGUE,17.25
ROGUE,17.25
ROJAS,17
ROJAS,17
ROJAS,17
ROTATINGDISPL,0
SALANDER,16.75
SALANDER,16.75
SALANDER,16.75
SALDANA ,0
SALDANA ,0
SALDANA ,0
SALDANA,16.25
SALDANA,16.25
SALDANA,16.25
SALDANA,16.25
SAYERS,13.75
SAYERS,13.75
SAYERS,13.75
SCORSESE,16
SCORSESE,16
SCORSESE,16
SELINA,16
SELINA,16
SELINA,16
SELWYN,17.75
SELWYN,17.75
SELWYN,17.75
SERPICO,15.75
SERPICO,15.75
SERPICO,15.75
SEWINGMACHI,0
SHIELDS,17.25
SHIELDS,17.25
SHIELDS,17.25
SKYWALKER,13.75
SKYWALKER,13.75
SKYWALKER,13.75
SPUD,17.25
SPUD,17.25
SPUD,17.25
STONE,12.25
STONE,12.25
STONE,12.25
STONE,12.25
SUITCA,12.5
SWAZE,12.25
SWAZE,12.25
SWAZE,12.25
TABLIE,1.25
TARANTINO,12.25
TARANTINO,12.25
TARANTINO,12.25
TARGARYEN,12.25
TARGARYEN,12.25
TARGARYEN,12.25
THEBRIDE,17.25
THEBRIDE,17.25
THEBRIDE,17.25
TOTEB,1.25
TRINITY,13.75
TRINITY,13.75
TRINITY,13.75
VENTURA,12.25
VENTURA,12.25
VENTURA,12.25
VENTURE,0
VENTURE,12.25
VENTURE,12.25
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRODISPL,0
VITROFACI,0
VITROLO,0
WINDOWDISPL,0
YEOH,12.25
YEOH,12.25
YEOH,12.25
ZED,13.75
ZED,13.75
ZED,13.75
CA,0
HA,0
P,0
BIRD,21.25
BIRD,21.25
BIRD,21.25
EMPRESSOFSOUL,23
EMPRESSOFSOUL,23
EMPRESSOFSOUL,23
FIRSTLADYOFSONG,23.5
FIRSTLADYOFSONG,23.5
FIRSTLADYOFSONG,23.5
MACCA,23.75
MACCA,23.75
MACCA,23.75
MADGE,21.25
MADGE,21.25
MADGE,21.25
MOZ,21.75
MOZ,21.75
MOZ,21.75
MRGUITAR,23.75
MRGUITAR,23.75
MRGUITAR,23.75
MRGUITAR,23.75
OLBLUEEYES,20.25
OLBLUEEYES,20.25
OLBLUEEYES,20.25
PIANOMAN,20.5
PIANOMAN,20.5
PIANOMAN,20.5
QUEENB,23
QUEENB,23
QUEENB,23
QUEENOFSOUL,23.75
QUEENOFSOUL,23.75
QUEENOFSOUL,23.75
ROCKETMAN,23.75
ROCKETMAN,23.75
ROCKETMAN,23.75
SATCHMO,23.75
SATCHMO,23.75
SATCHMO,23.75
SLOWHAND,21.75
SLOWHAND,21.75
SLOWHAND,21.75
SONGBIRDSUPREME,21.25
SONGBIRDSUPREME,21.25
SONGBIRDSUPREME,21.25
THEBOSS,23.75
THEBOSS,23.75
THEBOSS,23.75
THEOX,23.75
THEOX,23.75
THEOX,23.75
VV,23.75
VV,23.75
VV,23.75
BEATSLAYER,24.75
BEATSLAYER,24.75
BEATSLAYER,24.75
CARIBBEANQUEEN,21.75
CARIBBEANQUEEN,21.75
CARIBBEANQUEEN,21.75
CHAN,24.75
CHAN,24.75
CHAN,24.75
DIVAOFDIVAS,24.5
DIVAOFDIVAS,24.5
DIVAOFDIVAS,24.5
GINGERELVIS,24.75
GINGERELVIS,24.75
GINGERELVIS,24.75
GLAMAZON,24.75
GLAMAZON,24.75
GLAMAZON,24.75
GODMOTHEROFPUNK,24.5
GODMOTHEROFPUNK,24.5
GODMOTHEROFPUNK,24.5
HOTEL,24.75
HOTEL,24.75
HOTEL,24.75
IGUANA,24.5
IGUANA,24.5
IGUANA,24.5
LADYDAY,24.5
LADYDAY,24.5
LADYDAY,24.5
LIZARDKING,24.5
LIZARDKING,24.5
LIZARDKING,24.5
LIZARDKING,24.5
POPPRINCESS,0
POPPRINCESS,0
POPPRINCESS,0
THEDOGGFATHER,22.25
THEDOGGFATHER,22.25
THEDOGGFATHER,22.25
THEMANINBLACK,24.75
THEMANINBLACK,24.75
THEMANINBLACK,24.75
THEMODFATHER,24.5
THEMODFATHER,24.5
THEMODFATHER,24.5
THEPURPLEONE,23.75
THEPURPLEONE,23.75
THEPURPLEONE,23.75
THEVOICE,24.5
THEVOICE,24.5
THEVOICE,24.5
THINWHITEDUKE,24.5
THINWHITEDUKE,24.5
THINWHITEDUKE,24.5
,3.75
,3.75
ROCKCITY,0
ROCKCITY,0
ROCKCITY,0
A,6.25
ABORDAGE,0
ABORDAGE,0
ABORDAGE,0
ALHAMBRA,12
ALHAMBRA,12
ALHAMBRA,12
AMPERE,13.75
AMPERE,13.75
AMPERE,13.75
ANNANDALE,12.25
ANNANDALE,12.25
ANNANDALE,12.25
ARTSCHOOL,13.75
ARTSCHOOL,13.75
ARTSCHOOL,13.75
BARFLY,12.25
BARFLY,12.25
BARFLY,12.25
BURGERAMA,12.25
BURGERAMA,12.25
BURGERAMA,12.25
BURGERAMA,12.25
BUSHBASH,10.75
BUSHBASH,10.75
BUSHBASH,10.75
CHABADA,12.25
CHABADA,12.25
CHABADA,12.25
CIGALE,10.75
CIGALE,10.75
CIGALE,10.75
CONTINENTAL,13.5
CONTINENTAL,13.5
CONTINENTAL,13.5
DOUBLEDOOR,10.5
DOUBLEDOOR,10.5
DOUBLEDOOR,10.5
ESPLANADE,10.25
ESPLANADE,10.25
ESPLANADE,10.25
FINELINE,13.5
FINELINE,13.5
FINELINE,13.5
FIREBIRD,11.25
FIREBIRD,11.25
FIREBIRD,11.25
FIRSTAVENUE,0
FIRSTAVENUE,0
FIRSTAVENUE,0
GIBUS,12.5
GIBUS,12.5
GIBUS,12.5
GLAZART,12.25
GLAZART,12.25
GLAZART,12.25
GOLDFISH,12.25
GOLDFISH,12.25
GOLDFISH,12.25
HYDEPARK,10.25
HYDEPARK,10.25
HYDEPARK,10.25
HYDEPARK,10.25
IRVINGPLAZA,12.25
IRVINGPLAZA,12.25
IRVINGPLAZA,12.25
IRVINGPLAZA,10.25
IRVINGPLAZA,10.25
IRVINGPLAZA,10.25
JOESPUB,12.25
JOESPUB,12.25
JOESPUB,12.25
JOESPUB,12.25
JOESPUB,12.25
KRAKATOA,11
KRAKATOA,11
KRAKATOA,11
LASTRAL,12.75
LASTRAL,12.75
LASTRAL,12.75
LIMELIGHT,10.75
LIMELIGHT,10.75
LIMELIGHT,10.75
MAGICBAG,12.25
MAGICBAG,12.25
MAGICBAG,12.25
MARQUEE,12.25
MARQUEE,12.25
MARQUEE,12.25
MERCYLOUNGE,12.25
MERCYLOUNGE,12.25
MERCYLOUNGE,12.25
METROPOLIS,12.25
METROPOLIS,12.25
METROPOLIS,12.25
NICETOCLUB,0
NICETOCLUB,0
NICETOCLUB,0
NIKAIA,10.5
NIKAIA,10.5
NIKAIA,10.5
NORVA,12.75
NORVA,12.75
NORVA,12.75
NORVA,12.75
ORANGEPEEL,12.25
ORANGEPEEL,12.25
ORANGEPEEL,12.25
ORPHEUM,10.75
ORPHEUM,10.75
ORPHEUM,10.75
ORPHEUM,10.75
PAPERTIGER,12.25
PAPERTIGER,12.25
PAPERTIGER,12.25
PARADISO,10.75
PARADISO,10.75
PARADISO,10.75
PETITBAIN,12.25
PETITBAIN,12.25
PETITBAIN,12.25
POINTTHEATER,12.25
POINTTHEATER,12.25
POINTTHEATER,12.25
RADIOCITY,0
RADIOCITY,0
RADIOCITY,0
ROCKCITY,15.5
ROCKCITYC1+CL,15.5
ROCKCITY,15.5
ROCKCITYC2+CL,15.5
ROCKCITY,15.5
ROCKCITYC3+CL,15.5
ROUNDHOUSE,11
ROUNDHOUSE,11
ROUNDHOUSE,11
SATELLITE,0
SATELLITE,0
SATELLITE,0
SHELTER,11.5
SHELTER,11.5
SHELTER,11.5
SHELTER,11.5
TETRIS,13.25
TETRIS,13.25
TETRIS,13.25
TRABENDO,11.25
TRABENDO,11.25
TRABENDO,11.25
TRIFFID,0
TRIFFID,0
TRIFFID,0
U STREET,0
U STREET,0
U STREET,0
UBU,10.75
UBU,10.75
UBU,10.75
VICARST,9.75
VICARST,9.75
VICARST,9.75
,7.5
ALCATRAZ,12.25
ALCATRAZ,9.75
ALCATRAZ,9.75
APOLLO,12.25
APOLLO,12.25
APOLLO,12.25
BATACLAN,12.25
BATACLAN,9.75
BATACLAN,9.75
BATOFAR,12.25
BATOFAR,12.25
BATOFAR,12.25
BIKINI,14.75
BIKINI,13.75
BIKINI,13.75
BLACKCAT,12.25
BLACKCAT,12.25
BLACKCAT,12.25
BLUEBIRD,12.25
BLUEBIRD,12.25
BLUEBIRD,12.25
BUDOKAN,12.25
BUDOKAN,12.25
BUDOKAN,12.25
CAVERN,12.25
CAVERN,9.75
CAVERN,9.75
CLUBSODA,12.25
CLUBSODA,12.25
CLUBSODA,12.25
COCKPIT,14.75
COCKPIT,13.75
COCKPIT,13.75
COMPLEX,0
COMPLEX,0
COMPLEX,0
DOME,12.25
DOME,9.75
DOME,9.75
ECHOPLEX,12.25
ECHOPLEX,9.75
ECHOPLEX,9.75
FEVER,15.25
FEVER,15.25
FEVER,15.25
FLECHEDOR,12.25
FLECHEDOR,12.25
FLECHEDOR,12.25
FLEECE,12.25
FLEECE,9.75
FLEECE,9.75
FLEECE,9.75
FULLMOON,0
FULLMOON,0
FULLMOON,0
GALAXIE,12.25
GALAXIE,9.75
GALAXIE,9.75
GARAGE,14.75
GARAGE,13.75
GARAGE,13.75
GARAGE,13.75
HIDEOUT,12.25
HIDEOUT,9.75
HIDEOUT,9.75
HIDEOUT,9.75
KILBYCT,12.25
KILBYCT,9.75
KILBYCT,9.75
LEMB,13.75
LEMB,13.75
LEMB,13.75
LEXINGTON,12.25
LEXINGTON,9.75
LEXINGTON,9.75
LEXINGTON,9.75
LEXINGTON,9.75
OBSERVATORY,0
OBSERVATORY,0
OBSERVATORY,0
PALOMA,14.75
PALOMA,13.75
PALOMA,13.75
SKYLIGHT,14.75
SKYLIGHT,13.75
SKYLIGHT,13.75
STEREOLUX,14.75
STEREOLUX,13.75
STEREOLUX,13.75
THELKA,12.25
THELKA,12.25
THELKA,12.25
TOWERTHEATER,12.25
TOWERTHEATER,12.25
TOWERTHEATER,12.25
CA,0
COV,1.25
COVERBL,1.25
COVERR,1.25
FDISCOBA,3.75
HEADSETBLA,2.5
HEADSETBLACKB,3.75
HEADSETBL,2.5
HEADSETORAN,2.5
HEADSETPA,2.5
HEADSETPI,2.5
HEADSETR,2.5
HEADSETSTA,0
HEADSETWHITEB,3.75
KAKEMO,0
OFFRE,0
OFFRE,0
OFFRE,0
P,0
PO,0
PO,0
POSPA,0
SKA,2.5
SPEAK,3.75
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRODISPL,0
WAT,1.25
LBI,0
NCH,0
POL,0
RA,0
UGUSTI,0
A,0
ANGALT,0
ANHA,0
EATSLAY,0
R,0
UDOK,0
ULLO,0
ARLY,0
AUGHTHR,0
HED,0
LAYT,0
OF,0
OOLID,0
ROS,0
AN,0
ELAR,0
EROSN,0
OUGA,0
URD,0
MPRESSOFSO,0
0
AWCE,0
OGARI,0
REE,0
ENDERBEND,0
INGER ELV,0
IZ,0
LAZA,0
OULDI,0
ANNEM,0
AN,0
ELLB,0
OLM,0
OMEM-CHRIS,0
UDS,0
CEM,0
MBRUGL,0
ILLAS,0
ASTR,0
E,0
UCIL,0
AC,0
A,0
AGE,0
IL,0
OBR,0
RGUIT,0
YE,0
EUFE,0
OVOSEL,0
U,0
VERLO,0
ALTR,0
APERTIG,0
ETITBA,0
OPPRINCE,0
UEENOFSO,0
EED,0
ENT,0
EY,0
I,0
OG,0
USIC,0
ATCH,0
ATRIA,0
AVASTA,0
CABB,0
HIEL,0
HONI,0
TAT,0
YLVEST,0
HEMANINBLA,0
HEPURPLEO,0
RIMB,0
URUN,0
LRI,0
AT,0
0,1
AQUETT,0
O,0
N,0
AUERBACH,7.5
AUERBACH,7.5
AUERBACH,7.5
BUTLER,7.5
BUTLER,7.5
BUTLER,7.5
GARNIER,0
GARNIER,0
GARNIER,0
HUCKNALL,0
HUCKNALL,0
HUCKNALL,0
IHA,7.5
IHA,7.5
IHA,7.5
SUMNER,2
SUMNER,2
SUMNER,2
WILK,0
WILK,0
WILK,0
RREPR,0
RRESOLAI,2.5
RRESPO,3.75
BAGBLA,6.25
BAGBL,6.25
BAGBRO,6.25
BAGPI,6.25
BAGPURP,6.25
BAGR,6.25
BELTLBLA,0
BELTLBL,0
BELTLDARKBRO,0
BELTLGO,0
BELTLGRE,0
BELTLGR,0
BELTLPI,0
BELTLPURP,0
BELTLSILV,0
BELTMBLA,0
BELTMDARKBRO,0
BELTMGO,0
BELTMGR,0
BELTMPI,0
BELTMYELL,0
BELTSBEI,0
BELTSBLA,0
BELTSBL,0
BELTSDARKBRO,0
BELTSGR,0
BELTSPURP,0
BELTSR,0
BELTSYELL,0
BRACFCBEI,0
BRACFCDARKBRO,0
BRACFCGRE,0
BRACFCLIGHTBRO,0
BRACFCR,0
BRACFCWHI,0
BRACFLBLA,0
BRACFLDARKBRO,0
BRACFLLIGHTBRO,0
BRACFLR,0
BRACFLWHI,0
BRACLBLA,0
BRACLDARKBRO,0
BRACLLIGHTBRO,0
BRACLSTUDSDARKB,0
BRACLSTUDSLIGHTB,0
BRACLWHI,0
CAND,3.75
CLIPCA,0
COV,1.25
COVERBLA,1.25
COVERBL,1.25
COVERGRE,1.25
COVEROLYMP,1
COVERPURP,1.25
COVERR,1.25
COVERYELL,1.25
EXTINCTE,17.5
FLASHL,0
GUIT,0
GUITAREDISPL,0
ICEHOU,0
KAKEMO,0
LOOKBO,0
MARMOT,0
MICROPHO,0
MIRO,0
OFFRE,0
OFFRE,0
OFFRE,0
OFFRE,0
OFFRE,0
PACKB,37.5
PAPERBA,0
PAPERBA,0
P,0
PO,0
PO,0
PO,0
PO,0
PO,0
POSEXPO,0
POSPA,0
POWERBA,2
POWERBANK-Z,0
SI,0
SIGNBL,0
SIGNCHRO,0
SIGNR,0
SIGNWHI,0
SPEAK,8.25
SPEAKERBLA,8.25
SPEAKERBLACK-Z,8.25
SPEAKERBL,8.25
SPEAKERCARDBOA,0
SPEAKERCBEI,8.25
SPEAKERDARKBL,8.25
SPEAKERGR,8.25
SPEAKERR,8.25
STORMSPEAK,8.25
TOTEB,1.25
TRAVELB,9.75
TRAVELBAGBL,9.75
TRAVELBAGBLUE-Z,0
TRAVELBAGCAM,9.75
TRAVELBAGCAMEL-Z,0
TRAVELBAGGR,9.75
TRAVELBAGGREY-Z,0
TURNTAB,11.25
TURNTABLEBLA,11.25
TURNTABLEBRO,11.25
TURNTABLEDISPL,0
TURNTABLEGR,11.25
TURNTABLER,11.25
VIN,0
VINYLB,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRO,0
VITRODISPL,0
VITROFACI,0
VITROLO,0
0
ADU,16.25
ADU,16.25
ADU,16.25
ALBARN,15.75
ALBARN,15.75
ALBARN,15.75
ALBARN,15.75
ALBINI,17
ALBINI,17
ALBINI,17
ALEKHINA,17.25
ALEKHINA,17.25
ALEKHINA,17.25
ALEKHINA,17.25
ALLEN,14.75
ALLEN,14.75
ALLEN,14.75
AMOS,17.25
AMOS,16.75
AMOS,16.75
AMOS,16.75
ANDERSON,16.25
ANDERSON,16.25
ANDERSON,16.25
ANKA,14.75
ANKA,14.75
ANKA,14.75
ANSELMO,23.5
ANSELMO,23.5
ANSELMO,23.5
APPLE,16.25
APPLE,16.25
APPLE,16.25
ARAYA,18
ARAYA,18
ARAYA,18
ARMSTRONG,17.25
ARMSTRONG,17.25
ARMSTRONG,17.25
ASTBURY,16.75
ASTBURY,16.75
ASTBURY,16.75
AUBERT,0
AUBERT,0
AUBERT,0
AUERBACH,15.5
AUERBACHC1+CL,0
AUERBACHC1+CLI,19.75
AUERBACH,15.5
AUERBACHC2+CLI,19.75
AUERBACH,15.5
AUERBACHC3+CLI,19.75
AUERBACH,15.5
AUERBACH,15.5
AUERBACH,15.5
AUFDERMAUR,17.25
AUFDERMAUR,17.25
AUFDERMAUR,17.25
AUGE,16.5
AUGE,16.5
AUGE,16.5
AVIDAN,16.25
AVIDAN,16.25
AVIDAN,16.25
BAKER,17.25
BAKER,17.25
BAKER,17.25
BAKER,17.25
BAKER,17.25
BANGALTER,0
BANGALTER,0
BANGALTER,0
BARAT,16
BARAT,16
BARAT,16
BEAM,15.5
BEAM,15.5
BEAM,15.5
BEEN,14.75
BEEN,14.75
BEEN,14.75
BELLAMY,15.75
BELLAMY,15.75
BELLAMY,15.75
BENATAR,16
BENATAR,16
BENATAR,16
BENATAR,16
BENATAR,16
BENATAR,16
BENSON,15.5
BENSON,15.5
BENSON,15.5
BERRY,16.25
BERRY,16.25
BERRY,16.25
BEVAN,18.25
BEVAN,18.25
BEVAN,18.25
BLACK,16.5
BLACK,16.5
BLACK,16.5
BOWIE,15.75
BOWIE,15.75
BOWIE,15.75
BOWIE,15.75
BOWMAN,16.25
BOWMAN,16.25
BOWMAN,16.25
BRAXTON,16
BRAXTON,16
BRAXTON,16
BREL,16
BREL,16
BREL,16
BRIDGEWATER,16.25
BRIDGEWATER,16.25
BRIDGEWATER,16.25
BROWN,16.75
BROWN,16.75
BROWN,16.75
BRYAN,16.25
BRYAN,16.25
BRYAN,16.25
BRYAN,16.25
BRYNE,0
BRYNE,0
BRYNE,0
BURROWS,18
BURROWS,18
BURROWS,18
BUSH,17
BUSH,0
BUSH,0
BUTLER,15.5
BUTLERC1+CLI,19.75
BUTLER,15.5
BUTLERC2+CLI,19.75
BUTLER,15.5
BUTLERC3+CLI,19.75
BYRNE,16.75
BYRNE,16.75
BYRNE,16.75
CALVI,15.5
CALVI,15.5
CALVI,15.5
CANTAT,16.75
CANTAT,16.75
CANTAT,16.75
CARNEY,17.25
CARNEY,14.75
CARNEY,14.75
CARNEY,14.75
CARNEY,14.75
CARNEY,14.75
CA,0
CASH,15.75
CASH,15.75
CASH,15.75
CASH,15.75
CAVE,16.75
CAVE,16.75
CAVE,16.75
CHAO,17.25
CHAO,17.25
CHAO,17.25
CHAO,17.25
CHAPMAN,15.5
CHAPMAN,15.5
CHAPMAN,15.5
CHASSAGNE,17.25
CHASSAGNE,14.75
CHASSAGNE,14.75
CHASSAGNE,14.75
CHASSAGNE,14.75
CHICHIN,17.25
CHICHIN,17.25
CHICHIN,17.25
CHICHIN,17.25
CHICHIN,17.25
CICCONE,15.75
CICCONE,15.75
CICCONE,15.75
CIFARELLI,16.25
CIFARELLI,16.25
CIFARELLI,16.25
CLAPTON,15.75
CLAPTON,15.75
CLAPTON,15.75
CLAYTON,16.25
CLAYTON,16.25
CLAYTON,16.25
CLINTON,0
CLINTON,0
CLINTON,0
COCHRAN,18
COCHRAN,18
COCHRAN,18
COCHRAN,18
COCKER,16.5
COCKER,16.5
COCKER,16.5
COHEN,15.5
COHEN,15.5
COHEN,15.5
COLLINS,16.25
COLLINS,16.25
COLLINS,16.25
COOKE,18.25
COOKE,18.25
COOKE,18.25
COOPER,16.25
COOPER,16.25
COOPER,16.25
COPELAND,15.75
COPELAND,15.75
COPELAND,15.75
CORGAN,15.75
CORGAN,15.75
CORGAN,15.75
CORNELL,14.75
CORNELL,14.75
CORNELL,14.75
COSTELLO,18
COSTELLO,18
COSTELLO,18
COXON,16.5
COXON,16.5
COXON,16.5
COYNE,16.25
COYNE,16.25
COYNE,16.25
CROW,16
CROW,16
CROW,16
CROW,16
CROW,16
CROW,16
CUMMING,0
CUMMING,0
CUMMING,0
CUOMO,17.25
CUOMO,17.25
CUOMO,17.25
CUOMO,17.25
CURTIS,17.25
CURTIS,15.75
CURTIS,15.75
CURTIS,15.75
CURTIS,15.75
CURTIS,15.75
DALTREY,15.5
DALTREY,15.5
DALTREY,15.5
DALTREY,15.5
DAVIS,15.75
DAVIS,15.75
DAVIS,15.75
DELREY,16.25
DELREY,16.25
DELREY,16.25
DEWILDE,17.75
DEWILDE,17.75
DEWILDE,17.75
DIEZ,17.25
DIEZ,17.25
DIEZ,17.25
DIEZ,17.25
DIO,18
DIO,18
DIO,18
DIO,18
DITTO,15.25
DITTO,15.25
DITTO,15.25
DOHERTY,16.75
DOHERTY,16.75
DOHERTY,16.75
DOUGALL,17.5
DOUGALL,17.5
DOUGALL,17.5
DOYLE,18
DOYLE,18
DOYLE,18
DWIGHT,15.5
DWIGHT,15.5
DWIGHT,15.5
DYER,16.5
DYER,16.5
DYER,16.5
DYLAN,15
DYLAN,15
DYLAN,15
DYLAN,15
ELLINGTON,17
ELLINGTON,17
ELLINGTON,17
ENO,17.5
ENO,17.5
ENO,17.5
EVANS,18
EVANS,18
EVANS,18
FAHEY,16.75
FAHEY,16.75
FAHEY,16.75
FAITHFULL,15.5
FAITHFULL,15.5
FAITHFULL,15.5
FALKOUS,18.25
FALKOUS,18.25
FALKOUS,18.25
FENTY,17.25
FENTY,15.25
FENTY,15.25
FENTY,15.25
FERRY,18.25
FERRY,18.25
FERRY,18.25
FISHER,17.25
FISHER,17.25
FISHER,17.25
FITZGERALD,17.25
FITZGERALD,15.5
FITZGERALD,15.5
FITZGERALD,15.5
FITZGERALD,15.5
FITZGERALD,15.5
FITZGERALD,15.5
FITZGERALD,15.5
FLEETWOOD,16.25
FLEETWOOD,16.25
FLEETWOOD,16.25
FLINT,16.75
FLINT,16.75
FLINT,16.75
FOGARINO,16.25
FOGARINO,16.25
FOGARINO,16.25
FOGERTY,14.75
FOGERTY,14.75
FOGERTY,14.75
FOO,16.75
FOO,16.75
FOO,16.75
FRANKLIN,15.75
FRANKLIN,15.75
FRANKLIN,15.75
FRUSCIANTE,15.5
FRUSCIANTE,15.5
FRUSCIANTE,15.5
FRUSCIANTE,15.5
GABRIEL,15.25
GABRIEL,15.25
GABRIEL,15.25
GAHAN,15.75
GAHAN,15.75
GAHAN,15.75
GARDNER,16
GARDNER,16
GARDNER,16
GARFUNKEL,15.75
GARFUNKEL,15.75
GARFUNKEL,15.75
GARNIER,22.25
GARNIERC1+CL,22.25
GARNIER,22.25
GARNIERC2+CL,22.25
GARNIER,22.25
GARNIERC3+CL,22.25
GARRETT,14.75
GARRETT,14.75
GARRETT,14.75
GAYE,15.75
GAYE,15.75
GAYE,15.75
GAYE,15.75
GAYE,15.75
GAYNOR,15.75
GAYNOR,15.75
GAYNOR,15.75
GENDERBENDER,16.25
GENDERBENDER,16.25
GENDERBENDER,16.25
GETZ,15.5
GETZ,15.5
GETZ,15.5
GIBBONS,15.75
GIBBONS,15.75
GIBBONS,15.75
GILLESPIE,17
GILLESPIE,17
GILLESPIE,17
GILMOUR,15.75
GILMOUR,15.75
GILMOUR,15.75
GODDAR,0
GODDAR,0
GODDAR,0
GODDARD,16.25
GODDARD,16.25
GODDARD,16.25
GORDON,17.25
GORDON,17.25
GORDON,17.25
GORE,14.75
GORE,14.75
GORE,14.75
GOSWELL,17
GOSWELL,17
GOSWELL,17
GOSWELL,17
GOULDING,18
GOULDING,18
GOULDING,18
GRAY,16.25
GRAY,16.25
GRAY,16.25
GROHL,15.75
GROHL,15.75
GROHL,15.75
HAGEN,16
HAGEN,16
HAGEN,16
HAINES,17.25
HAINES,17.25
HAINES,17.25
HAMMETT,17.25
HAMMETT,17.25
HAMMETT,17.25
HANNA,16.25
HANNA,16.25
HANNA,16.25
HARDY,17
HARDY,17
HARDY,17
HARDY,17
HARPER,14.75
HARPER,14.75
HARPER,14.75
HARVEY,15.75
HARVEY,15.75
HARVEY,15.75
HARVEY,15.75
HAWKINS,14.75
HAWKINS,14.75
HAWKINS,14.75
HAYES,15.75
HAYES,15.75
HAYES,15.75
HELDERS,16.75
HELDERS,16.75
HELDERS,16.75
HETFIELD,15.25
HETFIELD,15.25
HETFIELD,15.25
HILL,14.75
HILL,14.75
HILL,14.75
HOLIDAY,16.25
HOLIDAY,16.25
HOLIDAY,16.25
HOOK,16.25
HOOK,16.25
HOOK,16.25
HUCKNALL,21.75
HUCKNALLC1+CL,21.75
HUCKNALL,21.75
HUCKNALLC2+CL,21.75
HUCKNALL,21.75
HUCKNALLC3+CL,21.75
HUTCHENCE,15.75
HUTCHENCE,15.75
HUTCHENCE,15.75
HYNDE,15.5
HYNDE,15.5
HYNDE,15.5
HYNDE,15.5
IHA,15.5
IHAC1+CLI,19.75
IHA,15.5
IHAC2+CLI,19.75
IHA,15.5
IHAC3+CLI,19.75
IMBRUGLIA,17.25
IMBRUGLIA,17.25
IMBRUGLIA,17.25
ISAAK,15.25
ISAAK,15.25
ISAAK,15.25
JETT,17.25
JETT,15.5
JETT,15.5
JETT,15.5
JOHNSON,16.75
JOHNSON,16.75
JOHNSON,16.75
JONES,14.75
JONES,14.75
JONES,14.75
JOPLIN,15.25
JOPLIN,15.25
JOPLIN,15.25
JOURGENSEN,15.75
JOURGENSEN,15.75
JOURGENSEN,15.75
KAPRANOS,17.25
KAPRANOS,16.5
KAPRANOS,16.5
KAPRANOS,16.5
KAY,15.5
KAY,15.5
KAY,15.5
KEELY,16.75
KEELY,16.75
KEELY,16.75
KERNER,16.25
KERNER,16.25
KERNER,16.25
KESSLER,16
KESSLER,16
KESSLER,16
KEYS,17.25
KEYS,17.25
KEYS,17.25
KHAN,17.25
KHAN,17.25
KHAN,17.25
KIEDIS,16.25
KIEDIS,16.25
KIEDIS,16.25
KILMISTER,16.5
KILMISTER,16.5
KILMISTER,16.5
KNOPFLER,17.25
KNOPFLER,17.25
KNOPFLER,17.25
KRAUSS,16.25
KRAUSS,16.25
KRAUSS,16.25
LABELLE,16
LABELLE,16
LABELLE,16
LABELLE,16
LABELLE,16
LANDER,16.25
LANDER,16.25
LANDER,16.25
LAUPER,17.25
LAUPER,16.25
LAUPER,16.25
LAUPER,16.25
LENNOX,15.75
LENNOX,15.75
LENNOX,15.75
LOMBARDO,17.25
LOMBARDO,17.25
LOMBARDO,17.25
LOVE,15.75
LOVE,15.75
LOVE,15.75
LYDON,17.25
LYDON,17.25
LYDON,17.25
LYXZEN,16
LYXZEN,16
LYXZEN,16
MADAN,16.5
MADAN,16.5
MADAN,16.5
MAKINO,18.75
MAKINO,18.75
MAKINO,18.75
MANSON,15.75
MANSON,15.75
MANSON,15.75
MANZAREK,16.5
MANZAREK,16.5
MANZAREK,16.5
MARLEY,15.75
MARLEY,15.75
MARLEY,15.75
MARLING,17.25
MARLING,17.25
MARLING,17.25
MARSDEN,16.25
MARSDEN,16.25
MARSDEN,16.25
MARSDEN,16.25
MATRONIC,17.25
MATRONIC,16
MATRONIC,16
MATRONIC,16
MATRONIC,16
MATRONIC,16
MATRONIC,16
MAYALL,17.25
MAYALL,17.25
MAYALL,17.25
MAYALL,17.25
MAY,16.25
MAY,16.25
